x,y,H,map,gp
826831.3655,843045.2499999999,4.4,2ned,0
829906.064,843381.903,7.9,2ned,0
827525.8915,843192.5539999999,3.9,2ned,0
827776.1455,843786.758,3.5,2ned,0
828129.1015,843753.221,5.0,2ned,0
827904.0345,843655.4470000002,4.3,2ned,0
827968.3455000002,843624.886,4.3,2ned,0
827891.1945,843309.007,5.2,2ned,0
828100.6995,843530.842,4.3,2ned,0
828356.3825,843716.981,4.8,2ned,0
828237.4344999999,843277.84,3.0,2ned,0
828758.0065,843534.425,5.0,2ned,0
829533.5745,842739.1269999999,8.1,2ned,0
827492.8245000001,842940.918,4.3,2ned,0
827441.0215000001,842868.3930000002,4.1,2ned,0
827742.5625000001,842673.8140000001,7.0,2ned,0
829558.7604999999,843161.671,6.9,2ned,0
827011.488709448,842208.214116319,5.8,2ned,0
827294.009709448,842357.773116319,14.0,2ned,0
827226.1277094481,842521.030116319,17.3,2ned,0
826920.2745,842505.7419999999,4.3,2ned,0
826856.3065,842302.412,3.6,2ned,0
827449.7365,842020.2920000001,123.6,2ned,0
829035.956,842479.2900000002,181.2,2ned,0
829774.2298583001,843236.5882455,7.3,2ned,0
